thread_id,escalated,category,reason,labeler,turn_count,first_customer_text
TW_THREAD_000528,0,self_service,Wry report of a hair found in food; no demand or severity trigger.,claude-opus-5-in-thread,2,Dear @Tesco I found a hair in food I bought from you. It’s not my hair as I have a no1 cut. https://t.co/T5CXcY0GcF
TW_THREAD_000529,0,self_service,"""Not impressed"" at what they found in store; below the severity bar.",claude-opus-5-in-thread,6,@Tesco came specifically to buy some Quran mince and was met by this in Cheetham Hill. Not impressed! https://t.co/w7lTbOsjeP
TW_THREAD_000530,1,complaint,"""Shocked"" to have bitten a piece of plastic in a doughnut; a foreign-object injury risk.",claude-opus-5-in-thread,2,@116369 @tesco I am a regular customer however I’m shocked to have bitten on a piece of plastic in 1 of your doughnuts today. https://t.co/SHg5jYtpaA
TW_THREAD_000531,1,complaint,"Says allergen labelling nearly killed them, with angry emojis; a safety and labelling allegation.",claude-opus-5-in-thread,3,Nice to know that @Tesco clearly label their products what aren't suitable for people with nut allergies! 😡😤 I nearly died. https://t.co/M33mG0875W
TW_THREAD_000532,0,self_service,Thanks the airline for excellent service; a compliment.,claude-opus-5-in-thread,4,"Dear @Delta, thank you for providing excellent service &amp; employees who truly care about the customer experience.  You stand out in the crowd"
TW_THREAD_000533,0,self_service,Praises a gate agent and the airport; a compliment.,claude-opus-5-in-thread,2,Thanks to the @Delta gate agent at D7 at @116373 for being so kind. This airport is great! Get why it’s voted tops so often.
TW_THREAD_000534,0,self_service,Complains about app storage use and suggests a lite version; a feature suggestion.,claude-opus-5-in-thread,3,😩 @115888 you take up too much storage even with zero playlists downloaded for offline listening. Need to reduce or make a compact version. Spotify Lite? You can thank me later 😉
TW_THREAD_000535,0,self_service,Snark about being shown an offer they are geographically ineligible for; ad targeting feedback.,claude-opus-5-in-thread,4,"So @115888 @3493 @SpotifyCares: three days later you’re still advertising a sale to me for which I’m geographically  ineligible, this time on Facebook. You know you can choose where you want your ads to display on FB, don’t you? https://t.co/AHEZ1EtC57"
TW_THREAD_000536,0,self_service,Playful link reply to the brand; no issue.,claude-opus-5-in-thread,3,@SpotifyCares https://t.co/RLvNj5Ifow - you having a party without me?
TW_THREAD_000537,0,self_service,Asks whether one specific ad can be blocked; an ad preference question.,claude-opus-5-in-thread,2,.@SpotifyCares any way to block this particular ad? Happy with ads/dont want premium. Just this ad is really hard to watch over and over and over. Please help. https://t.co/MsW8FjmKw1
TW_THREAD_000540,1,payment_issue,"New card rejected as being from a ""non-spotify country"", blocking the payment method update.",claude-opus-5-in-thread,3,"@116380 Hey guys, I tried to update my payment method and add my Aussie visa credit card but it tell me that the card is for a ""non-spotify country""? I'm trying to migrate my account from France to Australia since I live here now and I can't do that unless I use an Aussie card"
TW_THREAD_000543,0,self_service,Asks why an album is listed but unplayable; a catalogue availability question.,claude-opus-5-in-thread,4,"@SpotifyCares why is this album on Spotify if it's not playable? It would be super if was available, THIS IS #2NE1 playlist would be complete if it had all the songs from their first mini album https://t.co/NdN2Hbtdfl"
TW_THREAD_000544,0,self_service,Shared links need two taps to open; a minor technical fault report.,claude-opus-5-in-thread,3,"@SpotifyCares every single time someone sends a Spotify link, it never works the first time. I have to  A L W A Y S press the link twice for it to work 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/MZ9Ai1cFaT"
TW_THREAD_000545,0,self_service,Promotional post for a subscription offer; not a support request.,claude-opus-5-in-thread,9,Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf
TW_THREAD_000546,0,self_service,Says the app drains battery and asks whether it will be fixed; pointed but below the severity bar.,claude-opus-5-in-thread,6,@115888 the app is killing #phone #battery  fixing this problem? How is this okay. I guess you are getting the money without any complaints
TW_THREAD_000547,0,self_service,Notes the layout is awkward for left-handed users; design feedback.,claude-opus-5-in-thread,2,"@115888 this layout looks nice, but really isn’t friendly to left handed users.. my thumb isn’t long enough to hit play! https://t.co/f0mPzFgVcV"
TW_THREAD_000548,0,self_service,Amused post about their driver being fined; no request to the company.,claude-opus-5-in-thread,3,LOLLLLL our uber just got pulled ov by tu police and £100 fine
TW_THREAD_000549,0,self_service,Asks how to stop recommendations in a language they do not want; a preference question.,claude-opus-5-in-thread,2,"Dear @115888 how do i get my discovery playlist to stop suggesting Dutch music to me, it's been a year"
TW_THREAD_000550,0,self_service,Asks how to reorder songs in a playlist; a feature how-to.,claude-opus-5-in-thread,2,@SpotifyCares is there anyway to move songs around so they're in my order and not the order of when I added them...if that makes sense?
TW_THREAD_000551,0,self_service,Requests a bulk playlist feature; a feature suggestion.,claude-opus-5-in-thread,13,Spotify really needs a feature to add songs to multiple playlists at once. @SpotifyCares
TW_THREAD_000553,0,self_service,A track will not play and asks for help; a playback fault report.,claude-opus-5-in-thread,6,My only Halloween song won’t play and I’m starting to get upset. @115888 help
TW_THREAD_000555,0,self_service,Excited Halloween joke about a witch outside the plane; profanity used positively.,claude-opus-5-in-thread,13,@British_Airways OH MY GOD THERES A WITCH FLYING NEXT TO THE PLANE WHAT THE FUCK THAT IS UNREAL. CANT BELIEVE IT ✈️
TW_THREAD_000556,0,self_service,Asks whether a route runs year-round; a schedule question.,claude-opus-5-in-thread,6,"@British_Airways do u run the direct BA flights lgw - Lima / Lima - LGW all year round? Was looking for Dec 2017, couldn't see any. Thanks"
TW_THREAD_000558,0,self_service,Asks whether their status grants lounge access; a benefits question.,claude-opus-5-in-thread,3,@British_Airways I am a silver avios member flying from AMS to HYD in Premium Eco- is there a lounge in Schiphol Airport that I can use?
TW_THREAD_000559,1,complaint,"Calls the airline ""Disgraceful"" over cramped seating and vows not to spend with them again.",claude-opus-5-in-thread,2,"Disgraceful @British_Airways, flew Club Europe got crushed knees. Flew Tui - loads of room. Not wasting money with @British_Airways again"
TW_THREAD_000560,0,self_service,Internet not working and asks for help; a service fault report.,claude-opus-5-in-thread,2,@ComcastCares #mobile_CareXI My Xfinity internet is not working. Can you help?
TW_THREAD_000562,1,payment_issue,"Says a promised free item is billed anyway, taking ten calls a month to reverse.",claude-opus-5-in-thread,2,Just know when @116136 or @115900 promises a free it’s a lie.   Over 10 calls a month to get the charge removed.  #CUSTOMERSERVICEFAIL
TW_THREAD_000563,1,complaint,"""fucking sick and tired"" after five contacts about ""shitty"" internet; profane and severe.",claude-opus-5-in-thread,13,I'm fucking sick and tired of @116136 internet. I've already contacted them 5 times about how shitty their internet is. Nothing has changed
TW_THREAD_000564,0,self_service,Asks whether others have lost service; an outage status question.,claude-opus-5-in-thread,4,Is there anything wrong with anyone’s @115900 service? No WiFi or cable for me😡
TW_THREAD_000566,0,self_service,Light-hearted request for faster tiers to launch; a roadmap question.,claude-opus-5-in-thread,3,Hey @116136 if you could hurry up with gigabit internet that'd be great! I need more upload speed!
TW_THREAD_000567,0,self_service,Asks whether this is the right channel to report an outage; a process question.,claude-opus-5-in-thread,2,@comcastcares is this where I report an outage?
TW_THREAD_000568,0,self_service,Asks why marketing emails lack an unsubscribe link; a preferences question.,claude-opus-5-in-thread,3,@116136 why don’t your marketing emails have an unsubscribe link?
TW_THREAD_000569,0,self_service,Asks when voice search will find HD channels again; a feature question.,claude-opus-5-in-thread,10,When will the infinity voice remote be able to find high definition channels again? All verbal searches go to low def. @comcastcares
TW_THREAD_000570,0,self_service,Jokes about a loud baby and angles for an upgrade; no grievance.,claude-opus-5-in-thread,11,"Yo @AmericanAir, I’m on flight 48 32C (DFW to Paris) and sitting next to THE loudest baby I’ve ever heard in my life. How about an upgrade?"
TW_THREAD_000571,0,self_service,Deliberately gives credit for a lounge food improvement; a compliment.,claude-opus-5-in-thread,2,@AmericanAir - I give you grief when things go poorly.  Here’s some credit: The guacamole in the Admirals Club is an outstanding addition. https://t.co/kfjAW6FMTf
TW_THREAD_000572,1,payment_issue,Charged $25 to check a guitar that the same airline carried free on the outbound.,claude-opus-5-in-thread,4,"@AmericanAir Despite flying w/ same from EWR, forced @ MIA to check guitar &amp; charged $25. Not @ gate, B4 security. Flt not full. WHY?"
TW_THREAD_000575,0,self_service,Casual sign-off to a staff member; no issue.,claude-opus-5-in-thread,2,@VirginTrains Night Joel
TW_THREAD_000576,1,get_refund,"Disputes the 9-minute delay figure used to reject their refund claim, citing a 45-minute announcement.",claude-opus-5-in-thread,2,@VirginTrains can u confirm how long was the delay for 2043 train from London Euston to Bham New Street on 23/11/17? Train announcer even announced it 45mins late. But I’m getting reply for my refund claim that it was 9mins. Pls &amp;Tq
TW_THREAD_000577,0,self_service,Event stream announcement; not a support request.,claude-opus-5-in-thread,3,Don't miss tomorrow’s #PUBG [T] special event. Our stream kicks off at 11:30 AM PT at https://t.co/jyGagkjseQ. https://t.co/Q1u2sQkJtE
TW_THREAD_000578,1,complaint,"Calls the treatment ""unacceptable RUDE disgusting"" and asks a rival to buy out the contract.",claude-opus-5-in-thread,4,@115714 I can’t believe you treat your customers this way unacceptable RUDE disgusting @115911 buy our contract or whatever it is
TW_THREAD_000580,0,self_service,Asks why the weekly deals are not working; a promo troubleshooting question.,claude-opus-5-in-thread,2,Hey @115911 how come none of the #TMobileTuesday deals are working??
TW_THREAD_000581,0,self_service,Friendly banter about costume ideas; no issue.,claude-opus-5-in-thread,2,That's so funny! Our crew was thisclose to dressing up at the Treasury team from @southwestair.  Maybe next year! 😉 https://t.co/GPaOQvnMlN
TW_THREAD_000582,0,self_service,Bare mention with a link; no stated issue.,claude-opus-5-in-thread,6,@116430 https://t.co/eQqi9xisXh
TW_THREAD_000583,0,self_service,Wryly notes goodwill drink coupons are useless to them as a sober person; no demand.,claude-opus-5-in-thread,6,It looks like @SouthwestAir is trying to make up to me. Too bad they sent drink coupons to an almost 4 year sober former alcoholic. https://t.co/RVPn7wBLSv
TW_THREAD_000584,0,self_service,Asks when a season arrives; a content availability question.,claude-opus-5-in-thread,2,When’s season 3 of Rick and Morty going to be on @115940?
TW_THREAD_000587,1,complaint,"""wtf"" at apps behaving differently across devices; profane judgment of the product.",claude-opus-5-in-thread,2,I can't even find it on my phone wtf #hulu @115940 why don't your apps work the same.
TW_THREAD_000588,1,get_refund,"Charged during an invited free trial and says ""I want my money back"".",claude-opus-5-in-thread,2,@hulu_support you invited me back to Hulu for a free trial but still charged me . Why?  I want my money back.
TW_THREAD_000589,1,complaint,"Tells the company to ""get your act together"" over a months-old missing feature.",claude-opus-5-in-thread,2,"Hey @115940, get your act together and put the select profile option on smart TVs already. It's been months and people do share devices."
TW_THREAD_000590,0,self_service,Asks where the remaining episodes are; a catalogue question.,claude-opus-5-in-thread,2,@115940 where r the rest of my hero academia ?
TW_THREAD_000593,1,complaint,Calls the carrier liars and says they want to switch away.,claude-opus-5-in-thread,5,I want to go see to @115725 and leave @115714 they are liars
TW_THREAD_000594,1,complaint,"Still unfixed, ""No one can help!"", all information wrong, after 12 years as a customer.",claude-opus-5-in-thread,5,@116447 - And the issue is still not fixed!  No one can help!  All the info I get is wrong!  I have been a customer for 12 yrs! https://t.co/MQIImu0yiR
TW_THREAD_000595,0,self_service,Asks whether an item counts as a personal item; a baggage policy question.,claude-opus-5-in-thread,4,@Delta Would this be classified as a personal item? Your website does not have dimensions for personal items. https://t.co/EToe4qVuHb
TW_THREAD_000596,1,complaint,Says that after today they are leaving for a competitor; a churn declaration.,claude-opus-5-in-thread,2,After today I don’t want to fly with @116450 looks like I’m going back to @delta
TW_THREAD_000597,1,complaint,"""extremely disappointed"", gate agents ""terrible and not helpful at all""; a service complaint.",claude-opus-5-in-thread,3,@delta extremely disappointed in your service at SFO. Gate agents are terribly and not helpful at all. #goldmember
TW_THREAD_000598,0,self_service,Long delays out and back with rebooking only tomorrow; frustrated but below the severity bar.,claude-opus-5-in-thread,9,". @Delta on the way to Wisconsin I sat on the runway for an hour and a half and was delayed in the air for 45 mins before landing. Now my return flight is delayed 2 hours without explanation, only alternate flights are tomorrow... smh"
TW_THREAD_000599,0,self_service,Asks the mileage cost of waitlisting a cabin upgrade; a fare question.,claude-opus-5-in-thread,10,"@Delta for my trip to CDG in Dec, what would it cost in miles to waitlist for Delta 1?  I’m burned out on these long flights.  😕"
TW_THREAD_000600,0,self_service,Stuck on a plane with no gate and asks to use the lavatory; an in-the-moment gripe.,claude-opus-5-in-thread,4,@Delta why would pilot land 55 mins early no gate avail? DL 088 on ground LAX we are stuck in seats plz let us use the lav 😳🚽#legscrossed
TW_THREAD_000601,0,self_service,Conference post unrelated to any support need.,claude-opus-5-in-thread,5,Day 2 of #RefdConference contains a great ideas from participants to discuss  . #ملتقى_رفد #هاند_باي_هاند https://t.co/y73f2l5NBD
TW_THREAD_000602,0,self_service,Seat changed at check-in and politely asks for the aisle back; a seat request.,claude-opus-5-in-thread,3,@Delta I checked in for my flight that’s  tomorrow and I was moved seats. I was originally on the aisle. I’m hoping you can help?
TW_THREAD_000603,0,self_service,Disappointed that inflight wifi did not work; stated calmly with no demand.,claude-opus-5-in-thread,2,@Delta I was disappointed yesterday in flight 2468 when WIFI was offered but it did not work. I couldn’t get work I planned on doing done.
TW_THREAD_000604,1,complaint,"Says the airline was ""very unhelpful"" and unlike anything in their travel history.",claude-opus-5-in-thread,4,Oh @Delta you were very unhelpful :/ .: never had this problem in all my traveling.
TW_THREAD_000605,1,get_refund,"Promised full refund never paid and a rep refused to help; tagged ""#MoneyStolen"".",claude-opus-5-in-thread,4,"@Delta :( Spent money on a ticket, online system says I could get a full refund. I did not. Your costumer service rep wanted me to beg another department for credit and refused to help me. #MoneyStolen #SomuchForChristmas"
TW_THREAD_000607,0,self_service,Mostly positive review of an included meal; light feedback.,claude-opus-5-in-thread,3,".@Delta free transcon economy meal, sesame chicken noodle salad version. Not bad at all for free. Only complaint is dressing is a bit heavy handed. Otherwise just the ticket. #paxex https://t.co/S2LmU0Kmpw"
TW_THREAD_000608,0,self_service,Praises a specific crew; a compliment.,claude-opus-5-in-thread,2,"The flight attendant and pilot on @Delta flight 4985 were nothing short of amazing. Super kind, helpful, and funny. Wish they were my crew every time I fly!"
TW_THREAD_000609,1,complaint,"Charged to move flights, bag left behind, then told they ""voluntarily separated"" from it.",claude-opus-5-in-thread,3,"Hey @Delta how are you going to charge me to move to an earlier flight, not move my luggage to my flight and THEN tell me you can’t deliver my luggage b/c I ‘voluntarily separated’ from it?! I didn’t ‘voluntarily’ leave my bag. 🤷🏼‍♀️"
TW_THREAD_000611,1,complaint,"Says the last two days of service were ""not acceptable"" despite a good run before.",claude-opus-5-in-thread,3,Dear @Delta Its been a pretty good run lately and I appreciate you for that. But the service Ive received the last two days not acceptable.
TW_THREAD_000613,0,self_service,Bare mention with no content; nothing to classify.,claude-opus-5-in-thread,2,@DELTA
TW_THREAD_000614,0,self_service,Deplaned with no updates and asks what happens next; a status question.,claude-opus-5-in-thread,4,@Delta DL1704 deplaned at DTW now were sitting at the gate without any updates. Please let us know what’s next
TW_THREAD_000615,1,check_cancellation_fee,Charged to cancel an award booking made within 24 hours; disputes the cancellation fee.,claude-opus-5-in-thread,6,@Delta Hi! Trying to cancel award booking that I booked in less than 24 hours online and it says that I have to pay to cancel. could you help me with cancellation?
TW_THREAD_000616,0,self_service,"Fifteen hours without internet, already reported; frustrated hashtags but below the severity bar.",claude-opus-5-in-thread,5,@Ask_Spectrum still no internet going on 15 hours. I already talk to someone this afternoon and they are aware. #disappointed #Frustrating
TW_THREAD_000617,0,self_service,Download speeds collapse repeatedly and they are tired of it; below the severity bar.,claude-opus-5-in-thread,2,@Ask_Spectrum My download speeds constantly screech to a halt while up works just fine. I’m getting very tired of this.
TW_THREAD_000621,0,self_service,Playful promo post; no issue.,claude-opus-5-in-thread,2,What would you do for $3 @ChipotleTweets https://t.co/LeCsAuf5kl
TW_THREAD_000622,0,self_service,Praises the brand; positive.,claude-opus-5-in-thread,2,Chipotle is honestly a blessing @ChipotleTweets
TW_THREAD_000623,0,self_service,Shares the promo terms with followers; informational.,claude-opus-5-in-thread,2,Get your food for $3 @ChipotleTweets if you come in a costume!!!
TW_THREAD_000624,0,self_service,Rates a menu item 1/10 but thanks them for the promo; product taste feedback.,claude-opus-5-in-thread,2,thoroughly disappointed in @ChipotleTweets queso... 1/10... can’t even power through it and finish...just bad.. (but thanks for the boorito)
TW_THREAD_000625,0,self_service,Notes a missing dressing from the bag; a light order accuracy gripe.,claude-opus-5-in-thread,4,BOO at #Chopotle who forgot to include my delicious vinaigrette dressing in my bag before I left… @ChipotleTweets https://t.co/NekemyUTKS
TW_THREAD_000626,0,self_service,Costume joke about their order; no issue.,claude-opus-5-in-thread,2,Dressed up as the chicken I'm about to get in my bowl @ChipotleTweets https://t.co/1k8Vyc7JP8
TW_THREAD_000627,0,self_service,Happy that they got the promo item; positive.,claude-opus-5-in-thread,2,I got my boorito from @ChipotleTweets and I’m so happy 💗✨👻
TW_THREAD_000628,0,self_service,Pleased with the promo price; positive.,claude-opus-5-in-thread,2,Just went to @ChipotleTweets and my bowl was only three bucks!! Happy Halloween! 👻 🎃
TW_THREAD_000629,0,self_service,Shares a photo of the promo item; positive.,claude-opus-5-in-thread,4,Got my $3 #boorito  from @chipotletweets #happyhalloween🎃 https://t.co/csK92IhYn7
TW_THREAD_000631,0,self_service,Says the promo item made their night; positive.,claude-opus-5-in-thread,2,This $3 Steak bowl from @ChipotleTweets just made my night. 🙌🏾😋
TW_THREAD_000632,0,self_service,Reports one location limiting the promo compared with the website; a promo terms discrepancy.,claude-opus-5-in-thread,4,"@ChipotleTweets The Chipotle on 193 W 237th St, Bronx, NY 10463 is only offering $3 burritos, when the website includes bowls and tacos."
TW_THREAD_000633,0,self_service,Shares promo details with followers; informational.,claude-opus-5-in-thread,2,$3 burritos at @ChipotleTweets today if you're in costume! RT to save a life! https://t.co/GzrnNVAmwY
TW_THREAD_000634,0,self_service,Promo enthusiasm post; no issue.,claude-opus-5-in-thread,2,"hey @ChipotleTweets, it's #boorito time!  #theRF. https://t.co/fH75f1kFYR"
TW_THREAD_000635,0,self_service,Grumbles that dressing cups are underfilled at one location; a minor gripe.,claude-opus-5-in-thread,2,That chipotle never fills there vinaigrette cups all the way up to the top 😤 @ChipotleTweets https://t.co/RI5E1IPXu7
TW_THREAD_000636,0,self_service,Asks whether the promo covers bowls for gluten-free customers; a promo terms question.,claude-opus-5-in-thread,3,@ChipotleTweets does BOORITO apply to bowls for us GFers? 😰
TW_THREAD_000637,0,self_service,Meme about lacking a costume for the promo; no issue.,claude-opus-5-in-thread,2,"When @ChipotleTweets offers $3 burritos if you dress up, but you don't have a costume https://t.co/rv2LeCHIZ1"
TW_THREAD_000639,0,self_service,Happy promo redemption post; positive.,claude-opus-5-in-thread,2,Just got my $3 bowl at @ChipotleTweets ❤️❤️❤️
TW_THREAD_000640,0,self_service,Encourages followers to use the promo; informational.,claude-opus-5-in-thread,2,Come through to chipotle and get your $3 bowl today 😜 @ChipotleTweets https://t.co/aOAeKJ2rZp
TW_THREAD_000642,0,self_service,Asks the retailer for more diverse products; product range feedback.,claude-opus-5-in-thread,4,Come on @116062!  Where’s the diversity??  #whataboutme https://t.co/xUoNJ1t3QA
TW_THREAD_000643,0,self_service,Asks whether a device can be paid for outright; a payment options question.,claude-opus-5-in-thread,2,@AskTarget Do you offer paying for the iPhone X in full as opposed to the monthly payment plan?
TW_THREAD_000645,1,contact_human_agent,Over an hour on hold to the claims department with nobody answering.,claude-opus-5-in-thread,2,@115993 I've been on hold w/ the claims dept for over an hour waiting for someone to answer. 🙄 whyyyy
TW_THREAD_000646,1,registration_problems,Name change unprocessed a week after sending a passport copy; account verification stalled.,claude-opus-5-in-thread,2,"@AskPayPal hello. why you don't process my request to change my name? I sent copy of passport about a week ago, but you still remain silent."
TW_THREAD_000648,0,self_service,Amused remark about an email's opening line; no issue.,claude-opus-5-in-thread,2,@AskPayPal   I just love the start of email 😁 https://t.co/8u1Pf5rJoN
TW_THREAD_000651,0,self_service,Cannot find a title they believe has launched; a catalogue question.,claude-opus-5-in-thread,2,@AskPlayStation hey why can't I find Steven universe save the light. Isn't supposed to be out already??
TW_THREAD_000653,0,self_service,Bundled points never credited after subscribing; a fulfillment lookup.,claude-opus-5-in-thread,2,@AskPlayStation I join Ps plus with the Fifa 18 points but I didn’t get the points !!?
TW_THREAD_000654,0,self_service,Lost an accessory and asks about getting a replacement; a parts order question.,claude-opus-5-in-thread,2,"@AskPlayStation i have lost my sony offical wireless stereo headset 2.0 adapter,is there anyway i could get a new adapter sent to me?"
TW_THREAD_000656,1,registration_problems,"Account taken over and asks for it back, giving the gamertag; a lockout.",claude-opus-5-in-thread,2,@AskPlayStation My account gotten took can yall get it the gamer tag is TalibanKelo508
TW_THREAD_000658,0,self_service,System update fails as corrupted despite safe mode and retries; a technical fault report.,claude-opus-5-in-thread,2,"@AskPlayStation my ps4 software is stuck on 5.00 but i can still play online, i've been trying to update it to 5.01 but everytime it says the file is corrupted i've tried deleting and retrying, safe mode, restarting my ps4 and still i get file is corrupted."
TW_THREAD_000659,1,contact_customer_service,Asks to be followed so they can raise the issue in a private message.,claude-opus-5-in-thread,2,@116216 ¿me pueden seguir para una consulta por privado?
TW_THREAD_000663,1,complaint,"Sarcastic praise turned inside out plus ""Never coming back""; a churn declaration.",claude-opus-5-in-thread,2,"@AskTarget you do a great job empowering your employees/managers to do the right thing for customers, oh wait, you don’t. Never coming back."
TW_THREAD_000664,0,self_service,Asks for help locating an item by product code nationwide; an inventory lookup.,claude-opus-5-in-thread,4,@116062 I’m trying to find DPCI 030-02-8711. No stores locally have it. Can you help me find it at any store in the US? Called Target CSR and no help.
TW_THREAD_000665,0,self_service,Annoyed that a convenience feature was removed; product feedback.,claude-opus-5-in-thread,5,@115937 Why did you get rid of the feature to add a picture to your phone from the computer? That is extremely annoying!!!
TW_THREAD_000666,1,complaint,"Calls it ""unacceptable"" that their hurricane-affected status was reversed after five days without power.",claude-opus-5-in-thread,4,@115937 unacceptable telling people they are in the affected area right after #HurricaneIrma (I had no power for 5 days) &amp; now saying I'm not!
TW_THREAD_000667,0,self_service,Objects to a default sort setting; product feedback.,claude-opus-5-in-thread,2,@115937 The 'most relevant' setting on watch list is a waste of time and as a default setting adds a step. Stop it.
TW_THREAD_000668,0,self_service,"Sarcastic note that the site is slow and glitchy, with a polite fix request.",claude-opus-5-in-thread,6,@AskeBay #Ebay is super slow and extra glitchy today!  Making my listing process fun and productive!  Thanks!!!  (Fix the site please).
TW_THREAD_000669,0,self_service,Jokey complaint about sparse chocolate coverage; light product feedback.,claude-opus-5-in-thread,4,.@sainsburys what happened to the rest of the chocolate on my corn cakes?? 😭😭😭 https://t.co/VQwWOnWlFe
TW_THREAD_000670,0,self_service,Third-party subscription code will not redeem; a redemption issue with no dispute raised.,claude-opus-5-in-thread,8,@DropboxSupport having trouble redeeming dropbox plus annual subscription I bought from Dell. Help?
TW_THREAD_000672,1,payment_issue,Demands release of held funds and alleges immigrants are being treated abusively.,claude-opus-5-in-thread,8,@116035 is this how u treat immigrants who trusted u with their funds. I see dis as u been racially abusing imigrants. #ReleasemyFund
TW_THREAD_000674,1,payment_issue,"Says the company is ""fraudulently holding my money"" four months on; a funds dispute.",claude-opus-5-in-thread,2,@116035 it's 90days by ur calculatn &amp;over 4mnths by mine.U're unjustifiably &amp; fraudulently holding my money thereby holding me2ransom
TW_THREAD_000675,0,self_service,Downloads need restarting after every boot since an update; a bug report.,claude-opus-5-in-thread,7,@XboxSupport Since the latest update everytime I turn the console on I have to manually restart all downloads. When will you fix this?
TW_THREAD_000676,1,contact_human_agent,Explicitly asks to be put in contact with someone who works at the company.,claude-opus-5-in-thread,2,@XboxSupport I need to get in contact with someone who works for Xbox as need help
TW_THREAD_000678,0,self_service,Asks where a hardware button is; a device how-to.,claude-opus-5-in-thread,6,@XboxSupport Where is the bind button on the xbox one s console???
TW_THREAD_000679,1,contact_customer_service,Cannot cancel a family member's account and says there is no way to reach support about it.,claude-opus-5-in-thread,3,@XboxSupport funny how I can't cancel my little brothers account or contact you about it hmm
TW_THREAD_000683,0,self_service,Announces registering for a sponsored race; no issue.,claude-opus-5-in-thread,2,I just registered for Alaska Airlines Bay To Breakers! https://t.co/14TmR4gW7T
TW_THREAD_000684,0,self_service,Two maintenance delays in two days and says they are disappointed; below the severity bar.,claude-opus-5-in-thread,2,"@AlaskaAir two flights in 2 days, both delayed due to maintenance issues. What is going on? Disappointed in this experience for sure."
TW_THREAD_000685,0,self_service,Praises the airline; positive.,claude-opus-5-in-thread,2,Once again @AlaskaAir you set the bar for what an airline should be.
TW_THREAD_000688,1,contact_customer_service,Order missing and says web chat was no help at all; the self-service channel is exhausted.,claude-opus-5-in-thread,2,@ArgosHelpers please help my order was supposed to come today and it's not arrived! Web chat are no help at all!!!!
TW_THREAD_000689,0,self_service,Praises fast cheap delivery; a compliment.,claude-opus-5-in-thread,2,"Great service from @116245 today! Ordered a TV and paid less than £4 for same day delivery, arrived exactly when requested. Love it!"
TW_THREAD_000690,0,self_service,Grumbles about no seat-back screens on a long flight; below the severity bar.,claude-opus-5-in-thread,4,Really @AmericanAir.. 7hour international flight and no seat back entertainment screens.. c’mon
TW_THREAD_000691,0,self_service,Shout-out praising crew and gate agents; a compliment.,claude-opus-5-in-thread,2,@AmericanAir Just have to say the Flight Attenants on Flight 1361 from BDL to ORD we’re awesome! Gate agents at BDL also! They need a shout out for awesome customer service! Treated this NonRev very well!!
TW_THREAD_000692,1,complaint,"Calls it the worst crew in years of flying: unpleasant, discourteous, no service ethic.",claude-opus-5-in-thread,2,"@AmericanAir En todos los años que tengo volando con #AA nunca había tenido una experiencia como la de ayer 24 vuelo 914 Caracas-Miami. La peor tripulación, desagradable, descortés y con poca vocación de servicio. #NOCALIDAD  #servicio"
TW_THREAD_000695,0,self_service,Hyperbolic demand for delayed bags; a baggage status gripe.,claude-opus-5-in-thread,4,"Give me and the 50,000 other people our bags @AmericanAir! #travelwoes #longestday"
TW_THREAD_000696,1,complaint,"A passenger grabbed at their three-year-old's feet and crew ""did absolutely nothing""; a safety and staff failure.",claude-opus-5-in-thread,4,"@AmericanAir I just got off one of your flights AA1792 from Portland. The gentlemen in front of my 3 year old son, decided to rip at his feet for pressing them against his seat. When I confronted the coward verbally your stewardesses did absolutely nothing..."
TW_THREAD_000699,0,self_service,Thanks the airline for making up for a bad flight; a closing compliment.,claude-opus-5-in-thread,2,Thank you @AmericanAir for being responsive and helpful and more than making up for a bad flight!  #stayingloyal @Delta
TW_THREAD_000700,0,self_service,Asks whether card benefits apply on a partner-operated ticket; a benefits question.,claude-opus-5-in-thread,2,"@AmericanAir if I have the platinum select aadvantage card and I purchased an int’l ticket through your site but it ended up being on British Air, will I still retain the same benefits of my aadvantage card on this flight (I.e, early boarding)?"
TW_THREAD_000702,1,complaint,Posts evidence from their flight demanding the airline get real policies and enforce them.,claude-opus-5-in-thread,2,@AmericanAir Exactly as seen on our flight.  #GetSomeRealPoliciesAndEnforceThem https://t.co/A7nkJqqQ7S
TW_THREAD_000704,0,self_service,Enthusiast post about the aircraft type; no issue.,claude-opus-5-in-thread,7,"#aws #reInvent stating off right, standby early on @AmericanAir and a Super80! Missed you buddy #AllTheFeelz https://t.co/beW63HtC9e"
TW_THREAD_000705,0,self_service,Reports a 45-minute delay with a missing captain; disappointed but below the severity bar.,claude-opus-5-in-thread,2,Hey @AmericanAir! Rocky here on flight AA2254. We were supposed to depart at 6:07PM but it is now 6:54PM and the crew just informed us that our captain is missing. Oh and not to mention we also had a maintenance issue. Hope to make it to NYC safe and sound. #disappointed
TW_THREAD_000707,1,contact_customer_service,"""So upset"" that nobody will get back to them; wants a rep to respond.",claude-opus-5-in-thread,2,So upset with ubereats! No one will get back to ME!! @Uber_Support @115877 @115877
